Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
08279 Terrassa;0827906 Terrassa distrito 06;0827906003 Terrassa sección 06003;Renta neta media por persona ;2021;11.077
08279 Terrassa;0827906 Terrassa distrito 06;0827906004 Terrassa sección 06004;Renta neta media por persona ;2021;9.596
08279 Terrassa;0827906 Terrassa distrito 06;0827906005 Terrassa sección 06005;Renta neta media por persona ;2021;12.135
08279 Terrassa;0827906 Terrassa distrito 06;0827906006 Terrassa sección 06006;Renta neta media por persona ;2021;13.186
08279 Terrassa;0827906 Terrassa distrito 06;0827906008 Terrassa sección 06008;Renta neta media por persona ;2021;14.198
08279 Terrassa;0827906 Terrassa distrito 06;0827906009 Terrassa sección 06009;Renta neta media por persona ;2021;12.249
08279 Terrassa;0827906 Terrassa distrito 06;0827906010 Terrassa sección 06010;Renta neta media por persona ;2021;13.449
08279 Terrassa;0827906 Terrassa distrito 06;0827906011 Terrassa sección 06011;Renta neta media por persona ;2021;10.872
08279 Terrassa;0827906 Terrassa distrito 06;0827906012 Terrassa sección 06012;Renta neta media por persona ;2021;11.609
08279 Terrassa;0827906 Terrassa distrito 06;0827906013 Terrassa sección 06013;Renta neta media por persona ;2021;11.475
08279 Terrassa;0827906 Terrassa distrito 06;0827906014 Terrassa sección 06014;Renta neta media por persona ;2021;10.103
08279 Terrassa;0827906 Terrassa distrito 06;0827906016 Terrassa sección 06016;Renta neta media por persona ;2021;11.442
08279 Terrassa;0827906 Terrassa distrito 06;0827906018 Terrassa sección 06018;Renta neta media por persona ;2021;9.992
08279 Terrassa;0827906 Terrassa distrito 06;0827906020 Terrassa sección 06020;Renta neta media por persona ;2021;9.001
08279 Terrassa;0827906 Terrassa distrito 06;0827906023 Terrassa sección 06023;Renta neta media por persona ;2021;12.026
08279 Terrassa;0827906 Terrassa distrito 06;0827906024 Terrassa sección 06024;Renta neta media por persona ;2021;11.928
08279 Terrassa;0827906 Terrassa distrito 06;0827906025 Terrassa sección 06025;Renta neta media por persona ;2021;11.045
08279 Terrassa;0827906 Terrassa distrito 06;0827906026 Terrassa sección 06026;Renta neta media por persona ;2021;11.616
08279 Terrassa;0827906 Terrassa distrito 06;0827906027 Terrassa sección 06027;Renta neta media por persona ;2021;11.003
08279 Terrassa;0827906 Terrassa distrito 06;0827906028 Terrassa sección 06028;Renta neta media por persona ;2021;13.625
08279 Terrassa;0827906 Terrassa distrito 06;0827906029 Terrassa sección 06029;Renta neta media por persona ;2021;12.537
08279 Terrassa;0827906 Terrassa distrito 06;0827906030 Terrassa sección 06030;Renta neta media por persona ;2021;13.177
08279 Terrassa;0827906 Terrassa distrito 06;0827906031 Terrassa sección 06031;Renta neta media por persona ;2021;11.228
08279 Terrassa;0827906 Terrassa distrito 06;0827906032 Terrassa sección 06032;Renta neta media por persona ;2021;13.380
08279 Terrassa;0827906 Terrassa distrito 06;0827906033 Terrassa sección 06033;Renta neta media por persona ;2021;15.364
08279 Terrassa;0827907 Terrassa distrito 07;;Renta neta media por persona ;2021;13.685
08279 Terrassa;0827907 Terrassa distrito 07;0827907001 Terrassa sección 07001;Renta neta media por persona ;2021;16.290
08279 Terrassa;0827907 Terrassa distrito 07;0827907002 Terrassa sección 07002;Renta neta media por persona ;2021;11.745
08279 Terrassa;0827907 Terrassa distrito 07;0827907003 Terrassa sección 07003;Renta neta media por persona ;2021;9.434
08279 Terrassa;0827907 Terrassa distrito 07;0827907004 Terrassa sección 07004;Renta neta media por persona ;2021;15.327
08280 Tavertet;0828001 Tavertet distrito 01;;Renta neta media por persona ;2021;16.499
08280 Tavertet;0828001 Tavertet distrito 01;0828001001 Tavertet sección 01001;Renta neta media por persona ;2021;16.499
08281 Teià;0828101 Teià distrito 01;;Renta neta media por persona ;2021;19.037
08281 Teià;0828101 Teià distrito 01;0828101001 Teià sección 01001;Renta neta media por persona ;2021;14.731
08281 Teià;0828101 Teià distrito 01;0828101002 Teià sección 01002;Renta neta media por persona ;2021;19.733
08281 Teià;0828101 Teià distrito 01;0828101003 Teià sección 01003;Renta neta media por persona ;2021;22.994
08282 Tiana;0828201 Tiana distrito 01;;Renta neta media por persona ;2021;20.069
08282 Tiana;0828201 Tiana distrito 01;0828201001 Tiana sección 01001;Renta neta media por persona ;2021;19.010
08282 Tiana;0828201 Tiana distrito 01;0828201002 Tiana sección 01002;Renta neta media por persona ;2021;19.444
08282 Tiana;0828201 Tiana distrito 01;0828201003 Tiana sección 01003;Renta neta media por persona ;2021;17.919
08282 Tiana;0828201 Tiana distrito 01;0828201004 Tiana sección 01004;Renta neta media por persona ;2021;22.273
08282 Tiana;0828201 Tiana distrito 01;0828201005 Tiana sección 01005;Renta neta media por persona ;2021;22.273
08283 Tona;0828301 Tona distrito 01;;Renta neta media por persona ;2021;15.215
08283 Tona;0828301 Tona distrito 01;0828301001 Tona sección 01001;Renta neta media por persona ;2021;13.970
08283 Tona;0828301 Tona distrito 01;0828301002 Tona sección 01002;Renta neta media por persona ;2021;18.540
08283 Tona;0828301 Tona distrito 01;0828301003 Tona sección 01003;Renta neta media por persona ;2021;14.876
08283 Tona;0828301 Tona distrito 01;0828301004 Tona sección 01004;Renta neta media por persona ;2021;14.048
08284 Tordera;0828401 Tordera distrito 01;;Renta neta media por persona ;2021;12.125
08284 Tordera;0828401 Tordera distrito 01;0828401001 Tordera sección 01001;Renta neta media por persona ;2021;12.028
08284 Tordera;0828401 Tordera distrito 01;0828401002 Tordera sección 01002;Renta neta media por persona ;2021;11.378
08284 Tordera;0828401 Tordera distrito 01;0828401003 Tordera sección 01003;Renta neta media por persona ;2021;12.457
08284 Tordera;0828401 Tordera distrito 01;0828401004 Tordera sección 01004;Renta neta media por persona ;2021;12.454
08284 Tordera;0828402 Tordera distrito 02;;Renta neta media por persona ;2021;12.021
08284 Tordera;0828402 Tordera distrito 02;0828402001 Tordera sección 02001;Renta neta media por persona ;2021;11.615
08284 Tordera;0828402 Tordera distrito 02;0828402002 Tordera sección 02002;Renta neta media por persona ;2021;11.783
08284 Tordera;0828402 Tordera distrito 02;0828402003 Tordera sección 02003;Renta neta media por persona ;2021;12.727
08285 Torelló;0828501 Torelló distrito 01;;Renta neta media por persona ;2021;14.674
08285 Torelló;0828501 Torelló distrito 01;0828501001 Torelló sección 01001;Renta neta media por persona ;2021;14.083
08285 Torelló;0828501 Torelló distrito 01;0828501002 Torelló sección 01002;Renta neta media por persona ;2021;15.476
08285 Torelló;0828501 Torelló distrito 01;0828501004 Torelló sección 01004;Renta neta media por persona ;2021;14.197
08285 Torelló;0828502 Torelló distrito 02;;Renta neta media por persona ;2021;15.329
08285 Torelló;0828502 Torelló distrito 02;0828502001 Torelló sección 02001;Renta neta media por persona ;2021;15.366
08285 Torelló;0828502 Torelló distrito 02;0828502002 Torelló sección 02002;Renta neta media por persona ;2021;15.276
08285 Torelló;0828503 Torelló distrito 03;;Renta neta media por persona ;2021;14.220
08285 Torelló;0828503 Torelló distrito 03;0828503001 Torelló sección 03001;Renta neta media por persona ;2021;14.107
08285 Torelló;0828503 Torelló distrito 03;0828503002 Torelló sección 03002;Renta neta media por persona ;2021;13.358
08285 Torelló;0828503 Torelló distrito 03;0828503003 Torelló sección 03003;Renta neta media por persona ;2021;14.920
08286 Torre de Claramunt, La;0828601 Torre de Claramunt, La distrito 01;;Renta neta media por persona ;2021;13.472
08286 Torre de Claramunt, La;0828601 Torre de Claramunt, La distrito 01;0828601001 Torre de Claramunt, La sección 01001;Renta neta media por persona ;2021;14.575
08286 Torre de Claramunt, La;0828601 Torre de Claramunt, La distrito 01;0828601002 Torre de Claramunt, La sección 01002;Renta neta media por persona ;2021;11.919
08287 Torrelavit;0828701 Torrelavit distrito 01;;Renta neta media por persona ;2021;15.531
08287 Torrelavit;0828701 Torrelavit distrito 01;0828701001 Torrelavit sección 01001;Renta neta media por persona ;2021;15.531
08288 Torrelles de Foix;0828801 Torrelles de Foix distrito 01;;Renta neta media por persona ;2021;11.132
08288 Torrelles de Foix;0828801 Torrelles de Foix distrito 01;0828801001 Torrelles de Foix sección 01001;Renta neta media por persona ;2021;11.132
08289 Torrelles de Llobregat;0828901 Torrelles de Llobregat distrito 01;;Renta neta media por persona ;2021;16.667
08289 Torrelles de Llobregat;0828901 Torrelles de Llobregat distrito 01;0828901001 Torrelles de Llobregat sección 01001;Renta neta media por persona ;2021;15.556
08289 Torrelles de Llobregat;0828901 Torrelles de Llobregat distrito 01;0828901002 Torrelles de Llobregat sección 01002;Renta neta media por persona ;2021;16.927
08289 Torrelles de Llobregat;0828901 Torrelles de Llobregat distrito 01;0828901003 Torrelles de Llobregat sección 01003;Renta neta media por persona ;2021;17.294
08289 Torrelles de Llobregat;0828901 Torrelles de Llobregat distrito 01;0828901004 Torrelles de Llobregat sección 01004;Renta neta media por persona ;2021;16.471
08290 Ullastrell;0829001 Ullastrell distrito 01;;Renta neta media por persona ;2021;15.671
08290 Ullastrell;0829001 Ullastrell distrito 01;0829001001 Ullastrell sección 01001;Renta neta media por persona ;2021;15.671
08291 Vacarisses;0829101 Vacarisses distrito 01;;Renta neta media por persona ;2021;14.551
08291 Vacarisses;0829101 Vacarisses distrito 01;0829101001 Vacarisses sección 01001;Renta neta media por persona ;2021;16.112
08291 Vacarisses;0829101 Vacarisses distrito 01;0829101002 Vacarisses sección 01002;Renta neta media por persona ;2021;15.149
08291 Vacarisses;0829101 Vacarisses distrito 01;0829101003 Vacarisses sección 01003;Renta neta media por persona ;2021;13.509
08291 Vacarisses;0829101 Vacarisses distrito 01;0829101004 Vacarisses sección 01004;Renta neta media por persona ;2021;13.209
08292 Vallbona d'Anoia;0829201 Vallbona d'Anoia distrito 01;;Renta neta media por persona ;2021;14.487
08292 Vallbona d'Anoia;0829201 Vallbona d'Anoia distrito 01;0829201001 Vallbona d'Anoia sección 01001;Renta neta media por persona ;2021;14.487
08293 Vallcebre;0829301 Vallcebre distrito 01;;Renta neta media por persona ;2021;17.686
08293 Vallcebre;0829301 Vallcebre distrito 01;0829301001 Vallcebre sección 01001;Renta neta media por persona ;2021;17.686
08294 Vallgorguina;0829401 Vallgorguina distrito 01;;Renta neta media por persona ;2021;15.038
08294 Vallgorguina;0829401 Vallgorguina distrito 01;0829401001 Vallgorguina sección 01001;Renta neta media por persona ;2021;15.038
08295 Vallirana;0829501 Vallirana distrito 01;;Renta neta media por persona ;2021;14.840
08295 Vallirana;0829501 Vallirana distrito 01;0829501001 Vallirana sección 01001;Renta neta media por persona ;2021;13.298
08295 Vallirana;0829501 Vallirana distrito 01;0829501002 Vallirana sección 01002;Renta neta media por persona ;2021;13.260
08295 Vallirana;0829501 Vallirana distrito 01;0829501003 Vallirana sección 01003;Renta neta media por persona ;2021;16.933
08295 Vallirana;0829501 Vallirana distrito 01;0829501004 Vallirana sección 01004;Renta neta media por persona ;2021;17.227
08295 Vallirana;0829501 Vallirana distrito 01;0829501005 Vallirana sección 01005;Renta neta media por persona ;2021;14.366
08295 Vallirana;0829501 Vallirana distrito 01;0829501006 Vallirana sección 01006;Renta neta media por persona ;2021;14.880
08295 Vallirana;0829501 Vallirana distrito 01;0829501007 Vallirana sección 01007;Renta neta media por persona ;2021;16.194
08295 Vallirana;0829501 Vallirana distrito 01;0829501008 Vallirana sección 01008;Renta neta media por persona ;2021;15.814
08295 Vallirana;0829501 Vallirana distrito 01;0829501009 Vallirana sección 01009;Renta neta media por persona ;2021;12.511
08295 Vallirana;0829501 Vallirana distrito 01;0829501010 Vallirana sección 01010;Renta neta media por persona ;2021;15.368
08296 Vallromanes;0829601 Vallromanes distrito 01;;Renta neta media por persona ;2021;19.573
08296 Vallromanes;0829601 Vallromanes distrito 01;0829601001 Vallromanes sección 01001;Renta neta media por persona ;2021;19.573
08297 Veciana;0829701 Veciana distrito 01;;Renta neta media por persona ;2021;11.747
08297 Veciana;0829701 Veciana distrito 01;0829701001 Veciana sección 01001;Renta neta media por persona ;2021;11.747
08298 Vic;0829801 Vic distrito 01;;Renta neta media por persona ;2021;14.442
08298 Vic;0829801 Vic distrito 01;0829801001 Vic sección 01001;Renta neta media por persona ;2021;14.442
08298 Vic;0829802 Vic distrito 02;;Renta neta media por persona ;2021;14.849
08298 Vic;0829802 Vic distrito 02;0829802001 Vic sección 02001;Renta neta media por persona ;2021;13.373
08298 Vic;0829802 Vic distrito 02;0829802002 Vic sección 02002;Renta neta media por persona ;2021;17.224
08298 Vic;0829802 Vic distrito 02;0829802003 Vic sección 02003;Renta neta media por persona ;2021;16.197
08298 Vic;0829802 Vic distrito 02;0829802004 Vic sección 02004;Renta neta media por persona ;2021;12.458
08298 Vic;0829802 Vic distrito 02;0829802005 Vic sección 02005;Renta neta media por persona ;2021;15.352
08298 Vic;0829802 Vic distrito 02;0829802006 Vic sección 02006;Renta neta media por persona ;2021;13.600
08298 Vic;0829803 Vic distrito 03;;Renta neta media por persona ;2021;13.442
08298 Vic;0829803 Vic distrito 03;0829803001 Vic sección 03001;Renta neta media por persona ;2021;18.616
08298 Vic;0829803 Vic distrito 03;0829803003 Vic sección 03003;Renta neta media por persona ;2021;12.089
08298 Vic;0829803 Vic distrito 03;0829803004 Vic sección 03004;Renta neta media por persona ;2021;12.723
08298 Vic;0829803 Vic distrito 03;0829803005 Vic sección 03005;Renta neta media por persona ;2021;9.869
08298 Vic;0829803 Vic distrito 03;0829803006 Vic sección 03006;Renta neta media por persona ;2021;10.435
08298 Vic;0829803 Vic distrito 03;0829803007 Vic sección 03007;Renta neta media por persona ;2021;16.505
08298 Vic;0829803 Vic distrito 03;0829803008 Vic sección 03008;Renta neta media por persona ;2021;10.754
08298 Vic;0829803 Vic distrito 03;0829803009 Vic sección 03009;Renta neta media por persona ;2021;14.489
08298 Vic;0829803 Vic distrito 03;0829803010 Vic sección 03010;Renta neta media por persona ;2021;19.998
08298 Vic;0829803 Vic distrito 03;0829803011 Vic sección 03011;Renta neta media por persona ;2021;10.059
08298 Vic;0829803 Vic distrito 03;0829803012 Vic sección 03012;Renta neta media por persona ;2021;18.485
08298 Vic;0829803 Vic distrito 03;0829803013 Vic sección 03013;Renta neta media por persona ;2021;16.211
08298 Vic;0829804 Vic distrito 04;;Renta neta media por persona ;2021;12.877
08298 Vic;0829804 Vic distrito 04;0829804001 Vic sección 04001;Renta neta media por persona ;2021;13.719
08298 Vic;0829804 Vic distrito 04;0829804002 Vic sección 04002;Renta neta media por persona ;2021;11.444
08298 Vic;0829804 Vic distrito 04;0829804003 Vic sección 04003;Renta neta media por persona ;2021;14.992
08298 Vic;0829804 Vic distrito 04;0829804004 Vic sección 04004;Renta neta media por persona ;2021;12.411
08298 Vic;0829805 Vic distrito 05;;Renta neta media por persona ;2021;16.894
08298 Vic;0829805 Vic distrito 05;0829805001 Vic sección 05001;Renta neta media por persona ;2021;16.894
08299 Vilada;0829901 Vilada distrito 01;;Renta neta media por persona ;2021;14.960
08299 Vilada;0829901 Vilada distrito 01;0829901001 Vilada sección 01001;Renta neta media por persona ;2021;14.960
08300 Viladecavalls;0830001 Viladecavalls distrito 01;;Renta neta media por persona ;2021;16.912
